movieId,movieId,rating,title,user_count,liked,popularity,us_gross,international_gross,imdb
2584,3214,4.0,['American Flyers (1985)'],1,1,100.0,0.0,0.0,
2585,3216,5.0,"['Vampyros Lesbos (Vampiras, Las) (1971)']",1,1,100.0,0.0,0.0,
2586,3217,4.0,"['Star Is Born, A (1937)']",1,1,100.0,0.0,0.0,
2587,3218,3.6,['Poison (1991)'],5,4,80.0,0.0,0.0,
2588,3219,3.6923076923076925,['Pacific Heights (1990)'],13,12,92.3076923076923,0.0,0.0,
2589,3221,4.0,"[""Draughtsman's Contract, The (1982)""]",2,2,100.0,0.0,0.0,
2590,3223,3.75,"['Zed & Two Noughts, A (1985)']",4,4,100.0,0.0,0.0,
2591,3224,3.75,['Woman in the Dunes (Suna no onna) (1964)'],4,4,100.0,0.0,0.0,
2592,3225,2.6,['Down to You (2000)'],5,3,60.0,0.0,0.0,
2593,3232,4.0,['Seven Chances (1925)'],1,1,100.0,0.0,0.0,
2594,3235,3.0,['Where the Buffalo Roam (1980)'],3,2,66.66666666666666,0.0,0.0,
2595,3238,2.0,['Eye of the Beholder (1999)'],6,2,33.33333333333333,0.0,0.0,
2596,3239,4.0,"[""Isn't She Great? (2000)""]",1,1,100.0,0.0,0.0,
2597,3240,2.5,"['Big Tease, The (1999)']",2,1,50.0,0.0,0.0,
2598,3241,3.5,"['Cup, The (Ph\x94rpa) (1999)']",2,2,100.0,0.0,0.0,
2599,3243,2.375,['Encino Man (1992)'],8,4,50.0,0.0,0.0,
2600,3244,3.607142857142857,"['Goodbye Girl, The (1977)']",14,13,92.85714285714286,0.0,0.0,
2601,3245,4.5,['I Am Cuba (Soy Cuba/Ya Kuba) (1964)'],1,1,100.0,0.0,0.0,
2602,3246,3.9655172413793105,['Malcolm X (1992)'],29,29,100.0,79978777.0,79978777.0,tt0104797
2603,3247,3.054054054054054,['Sister Act (1992)'],37,27,72.97297297297297,0.0,0.0,
2604,3248,2.3666666666666667,['Sister Act 2: Back in the Habit (1993)'],15,5,33.33333333333333,0.0,0.0,
2605,3249,3.411764705882353,"['Hand That Rocks the Cradle, The (1992)']",17,15,88.23529411764706,0.0,0.0,
2606,3250,2.75,['Alive (1993)'],12,7,58.333333333333336,0.0,0.0,
2607,3251,3.85,['Agnes of God (1985)'],10,9,90.0,0.0,0.0,
2608,3252,3.95,['Scent of a Woman (1992)'],30,30,100.0,0.0,0.0,
2609,3253,3.391891891891892,"[""Wayne's World (1992)""]",74,65,87.83783783783784,202059814.0,304005134.0,tt0105793
2610,3254,3.1363636363636362,"[""Wayne's World 2 (1993)""]",22,18,81.81818181818183,202059814.0,304005134.0,tt0105793
2611,3255,3.4473684210526314,"['League of Their Own, A (1992)']",57,51,89.47368421052632,178543655.0,219896498.0,tt0104694
2612,3256,3.53125,['Patriot Games (1992)'],48,44,91.66666666666666,148745713.0,504919774.0,tt1436562
2613,3257,2.7241379310344827,"['Bodyguard, The (1992)']",29,17,58.620689655172406,0.0,0.0,
2614,3258,2.857142857142857,['Death Becomes Her (1992)'],21,13,61.904761904761905,97001885.0,247429345.0,tt0104070
2615,3259,3.1333333333333333,['Far and Away (1992)'],15,13,86.66666666666667,0.0,0.0,
2616,3260,3.823529411764706,['Howards End (1992)'],17,14,82.35294117647058,0.0,0.0,
2617,3261,3.6666666666666665,['Singles (1992)'],12,12,100.0,0.0,0.0,
2618,3262,3.2916666666666665,['Twin Peaks: Fire Walk with Me (1992)'],12,10,83.33333333333334,0.0,0.0,
2619,3263,3.3793103448275863,"[""White Men Can't Jump (1992)""]",29,24,82.75862068965517,0.0,0.0,
2620,3264,2.8666666666666667,['Buffy the Vampire Slayer (1992)'],15,10,66.66666666666666,23629512.0,23629512.0,tt0103893
2621,3265,4.1,['Hard-Boiled (Lat sau san taam) (1992)'],10,10,100.0,0.0,0.0,
2622,3266,3.25,"[""Man Bites Dog (C'est arriv\x82 pr\x8as de chez vous) (1992)""]",8,6,75.0,0.0,0.0,
2623,3267,3.5714285714285716,"['Mariachi, El (1992)']",14,13,92.85714285714286,0.0,0.0,
2624,3268,1.8,['Stop! Or My Mom Will Shoot (1992)'],10,3,30.0,0.0,0.0,
2625,3269,2.625,['Forever Young (1992)'],20,12,60.0,0.0,0.0,
2626,3270,3.6818181818181817,"['Cutting Edge, The (1992)']",11,10,90.9090909090909,0.0,0.0,
2627,3271,3.3666666666666667,['Of Mice and Men (1992)'],15,13,86.66666666666667,0.0,0.0,
2628,3272,3.3125,['Bad Lieutenant (1992)'],8,5,62.5,0.0,0.0,
2629,3273,2.814814814814815,['Scream 3 (2000)'],27,19,70.37037037037037,153041290.0,257002834.0,tt0117571
2630,3274,3.4545454545454546,['Single White Female (1992)'],11,9,81.81818181818183,0.0,0.0,
2631,3275,3.522727272727273,"['Boondock Saints, The (2000)']",22,18,81.81818181818183,42613.0,575990.0,tt0144117
2632,3276,1.0,['Gun Shy (2000)'],1,0,0.0,0.0,0.0,
2633,3281,5.0,"['Brandon Teena Story, The (1998)']",1,1,100.0,0.0,0.0,
2634,3282,4.0,['Different for Girls (1996)'],2,2,100.0,34690477.0,37784099.0,tt0294870
2635,3284,3.5,['They Might Be Giants (1971)'],4,3,75.0,0.0,0.0,
2636,3285,3.0185185185185186,"['Beach, The (2000)']",27,19,70.37037037037037,0.0,0.0,
2637,3286,2.1666666666666665,['Snow Day (2000)'],6,2,33.33333333333333,0.0,0.0,
2638,3287,3.375,"['Tigger Movie, The (2000)']",4,4,100.0,0.0,0.0,
2639,3289,4.0,['Not One Less (Yi ge dou bu neng shao) (1999)'],2,2,100.0,0.0,0.0,
2640,3292,3.5,"['Big Combo, The (1955)']",1,1,100.0,0.0,0.0,
2641,3294,2.5,['Eaten Alive (1977)'],1,1,100.0,0.0,0.0,
2642,3296,3.5625,['To Sir with Love (1967)'],8,7,87.5,0.0,0.0,
2643,3298,3.3793103448275863,['Boiler Room (2000)'],29,26,89.65517241379311,22950688.0,38928095.0,tt0181984
2644,3299,2.25,['Hanging Up (2000)'],6,3,50.0,318123879.0,794258938.0,tt1049413
2645,3300,3.269230769230769,['Pitch Black (2000)'],26,23,88.46153846153845,53081479.0,71950493.0,tt0134847
2646,3301,3.2115384615384617,"['Whole Nine Yards, The (2000)']",26,21,80.76923076923077,77470905.0,115711368.0,tt0190138
2647,3302,4.0,['Beautiful People (1999)'],1,1,100.0,0.0,0.0,
2648,3303,1.0,['Black Tar Heroin: The Dark End of the Street (2000)'],1,0,0.0,0.0,0.0,
2649,3304,3.3333333333333335,['Blue Collar (1978)'],3,3,100.0,0.0,0.0,
2650,3306,4.375,"['Circus, The (1928)']",4,4,100.0,0.0,0.0,
2651,3307,4.0,['City Lights (1931)'],23,21,91.30434782608695,0.0,0.0,
2652,3308,3.5,"['Flamingo Kid, The (1984)']",10,9,90.0,0.0,0.0,
2653,3309,4.25,"[""Dog's Life, A (1918)""]",2,2,100.0,0.0,0.0,
2654,3310,4.4375,"['Kid, The (1921)']",8,8,100.0,87835235.0,170836899.0,tt0478087
2655,3313,3.5,['Class Reunion (1982)'],2,2,100.0,0.0,0.0,
2656,3314,2.5,"['Big Trees, The (1952)']",1,1,100.0,0.0,0.0,
2657,3316,2.227272727272727,['Reindeer Games (2000)'],11,5,45.45454545454545,0.0,0.0,
2658,3317,3.842857142857143,['Wonder Boys (2000)'],35,31,88.57142857142857,0.0,0.0,
2659,3318,3.0,['Deterrence (1999)'],1,1,100.0,0.0,0.0,
2660,3320,4.5,"[""Mifune's Last Song (Mifunes sidste sang) (1999)""]",2,2,100.0,0.0,0.0,
2661,3324,2.0714285714285716,['Drowning Mona (2000)'],7,2,28.57142857142857,0.0,0.0,
2662,3325,3.0,"['Next Best Thing, The (2000)']",3,2,66.66666666666666,0.0,0.0,
2663,3326,2.3333333333333335,['What Planet Are You From? (2000)'],3,1,33.33333333333333,0.0,0.0,
2664,3327,3.0,['Beyond the Mat (1999)'],3,2,66.66666666666666,0.0,0.0,
2665,3328,3.725,['Ghost Dog: The Way of the Samurai (1999)'],20,17,85.0,388031265.0,922868068.0,tt0099653
2666,3329,4.0,['The Year My Voice Broke (1987)'],1,1,100.0,0.0,0.0,
2667,3330,3.9285714285714284,['Splendor in the Grass (1961)'],7,7,100.0,0.0,0.0,
2668,3331,4.0,['My Tutor (1983)'],1,1,100.0,0.0,0.0,
2669,3334,3.78125,['Key Largo (1948)'],16,16,100.0,23599429.0,39693164.0,tt0139239
2670,3338,1.0,['For All Mankind (1989)'],1,0,0.0,0.0,0.0,
2671,3339,3.0,['Cross of Iron (1977)'],1,1,100.0,0.0,0.0,
2672,3340,2.6666666666666665,['Bride of the Monster (1955)'],3,2,66.66666666666666,43641017.0,73437720.0,tt0340855
2673,3341,3.75,['Born Yesterday (1950)'],12,11,91.66666666666666,0.0,0.0,
2674,3342,4.0,['Birdy (1984)'],7,6,85.71428571428571,0.0,0.0,
2675,3343,2.5,['And God Created Woman (1988)'],2,1,50.0,0.0,0.0,
2676,3344,3.5,['Blood Feast (1963)'],1,1,100.0,0.0,0.0,
2677,3347,4.083333333333333,['Never Cry Wolf (1983)'],6,6,100.0,0.0,0.0,
2678,3349,4.0,"['Perils of Pauline, The (1947)']",1,1,100.0,38748242.0,103755310.0,tt1092026
2679,3350,3.75,"['Raisin in the Sun, A (1961)']",10,10,100.0,0.0,0.0,
2680,3351,3.0,['Two Thousand Maniacs! (1964)'],1,1,100.0,0.0,0.0,
2681,3354,2.2666666666666666,['Mission to Mars (2000)'],30,13,43.333333333333336,82357777.0,143408288.0,tt0183523
2682,3355,3.7083333333333335,"['Ninth Gate, The (1999)']",12,10,83.33333333333334,0.0,0.0,
2683,3357,4.75,['East-West (Est-ouest) (1999)'],4,4,100.0,0.0,0.0,
2684,3358,3.75,['Defending Your Life (1991)'],18,16,88.88888888888889,0.0,0.0,
2685,3359,4.131578947368421,['Breaking Away (1979)'],19,18,94.73684210526315,0.0,0.0,
2686,3360,3.759259259259259,['Hoosiers (a.k.a. Best Shot) (1986)'],27,26,96.29629629629629,0.0,0.0,
2687,3361,3.8068181818181817,['Bull Durham (1988)'],44,43,97.72727272727273,0.0,0.0,
2688,3362,4.086206896551724,['Dog Day Afternoon (1975)'],29,26,89.65517241379311,0.0,0.0,
2689,3363,4.065789473684211,['American Graffiti (1973)'],38,38,100.0,603047833.0,734145189.0,tt0069704
2690,3364,3.9285714285714284,"['Asphalt Jungle, The (1950)']",7,7,100.0,0.0,0.0,
2691,3365,3.7857142857142856,"['Searchers, The (1956)']",14,13,92.85714285714286,25000178.0,33029713.0,tt1798709
2692,3368,4.375,"['Big Country, The (1958)']",4,4,100.0,0.0,0.0,
2693,3370,4.0,['Betrayed (1988)'],1,1,100.0,92866817.0,153930950.0,tt0350258
2694,3371,3.75,['Bound for Glory (1976)'],4,4,100.0,5646983.0,10412962.0,tt0115736
2695,3377,3.5,['Hangmen Also Die! (1943)'],1,1,100.0,0.0,0.0,
2696,3379,3.4166666666666665,['On the Beach (1959)'],6,5,83.33333333333334,53816800.0,53816800.0,tt0163978
2697,3380,2.5,['Railroaded! (1947)'],1,1,100.0,0.0,0.0,
2698,3384,4.166666666666667,"['Taking of Pelham One Two Three, The (1974)']",3,3,100.0,0.0,0.0,
2699,3385,2.6666666666666665,['Volunteers (1985)'],3,1,33.33333333333333,0.0,0.0,
2700,3386,3.8214285714285716,['JFK (1991)'],42,39,92.85714285714286,0.0,0.0,
2701,3387,3.4,"[""Who's Harry Crumb? (1989)""]",5,5,100.0,0.0,0.0,
2702,3388,2.388888888888889,['Harry and the Hendersons (1987)'],9,4,44.44444444444444,0.0,0.0,
2703,3390,1.5,['Shanghai Surprise (1986)'],2,0,0.0,0.0,0.0,
2704,3391,3.3333333333333335,"[""Who's That Girl? (1987)""]",3,2,66.66666666666666,0.0,0.0,
2705,3392,2.4,['She-Devil (1989)'],5,3,60.0,35977680.0,67676882.0,tt1314655
2706,3393,2.0,['Date with an Angel (1987)'],1,0,0.0,0.0,0.0,
2707,3394,3.0,['Blind Date (1987)'],4,3,75.0,0.0,0.0,
2708,3395,2.8,['Nadine (1987)'],5,4,80.0,0.0,0.0,
2709,3396,3.9,"['Muppet Movie, The (1979)']",35,35,100.0,0.0,0.0,
2710,3397,3.45,"['Great Muppet Caper, The (1981)']",10,8,80.0,0.0,0.0,
2711,3398,3.5,"['Muppets Take Manhattan, The (1984)']",11,10,90.9090909090909,0.0,0.0,
2712,3399,3.0,['Sesame Street Presents Follow That Bird (1985)'],1,1,100.0,0.0,0.0,
2713,3400,2.0,"[""We're Back! A Dinosaur's Story (1993)""]",2,1,50.0,0.0,0.0,
2714,3401,2.0,['Baby... Secret of the Lost Legend (1985)'],4,1,25.0,33562937.0,33562937.0,tt0089469
2715,3402,4.0,['Turtle Diary (1985)'],1,1,100.0,0.0,0.0,
2716,3404,3.0833333333333335,['Titanic (1953)'],12,10,83.33333333333334,955890356.0,3171930973.0,tt0120338
2717,3405,3.5625,"['Night to Remember, A (1958)']",8,8,100.0,0.0,0.0,
2718,3406,4.125,['Captain Horatio Hornblower R.N. (1951)'],4,4,100.0,0.0,0.0,
2719,3408,3.552941176470588,['Erin Brockovich (2000)'],85,75,88.23529411764706,169855868.0,348786874.0,tt0195685
2720,3409,3.0,['Final Destination (2000)'],28,23,82.14285714285714,72113147.0,151575620.0,tt0195714
2721,3412,3.6875,"[""Bear, The (Ours, L') (1988)""]",8,8,100.0,0.0,0.0,
2722,3414,4.0,['Love Is a Many-Splendored Thing (1955)'],4,3,75.0,0.0,0.0,
2723,3415,3.25,"['Mirror, The (Zerkalo) (1975)']",2,1,50.0,0.0,0.0,
2724,3417,4.333333333333333,"['Crimson Pirate, The (1952)']",3,3,100.0,0.0,0.0,
2725,3418,3.533333333333333,['Thelma & Louise (1991)'],45,39,86.66666666666667,0.0,0.0,
2726,3420,3.6923076923076925,['...And Justice for All (1979)'],13,10,76.92307692307693,0.0,0.0,
2727,3421,3.805084745762712,['Animal House (1978)'],59,54,91.52542372881356,505611968.0,505611968.0,tt0077975
2728,3422,3.4375,"[""She's Gotta Have It (1986)""]",8,8,100.0,0.0,0.0,
2729,3423,4.0,['School Daze (1988)'],1,1,100.0,0.0,0.0,
2730,3424,3.734375,['Do the Right Thing (1989)'],32,30,93.75,0.0,0.0,
2731,3425,3.0,"[""Mo' Better Blues (1990)""]",1,1,100.0,0.0,0.0,
2732,3426,3.4166666666666665,['Jungle Fever (1991)'],6,6,100.0,0.0,0.0,
2733,3427,1.5,"[""Coogan's Bluff (1968)""]",2,0,0.0,0.0,0.0,
2734,3428,3.0,"['Champ, The (1979)']",3,2,66.66666666666666,0.0,0.0,
2735,3429,4.0,['Creature Comforts (1989)'],10,10,100.0,0.0,0.0,
2736,3430,2.5714285714285716,['Death Wish (1974)'],7,4,57.14285714285714,0.0,0.0,
2737,3431,2.5,['Death Wish 2 (1982)'],2,1,50.0,0.0,0.0,
2738,3432,1.0,['Death Wish 3 (1985)'],1,0,0.0,0.0,0.0,
2739,3434,4.0,['Death Wish 5: The Face of Death (1994)'],1,1,100.0,0.0,0.0,
2740,3435,4.15625,['Double Indemnity (1944)'],32,32,100.0,0.0,0.0,
2741,3436,2.5625,['Dying Young (1991)'],8,4,50.0,0.0,0.0,
2742,3437,5.0,['Cool as Ice (1991)'],1,1,100.0,0.0,0.0,
2743,3438,2.9722222222222223,['Teenage Mutant Ninja Turtles (1990)'],18,14,77.77777777777779,0.0,0.0,
2744,3439,2.5,['Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)'],10,5,50.0,134569251.0,134569251.0,tt0103060
2745,3440,1.6,['Teenage Mutant Ninja Turtles III (1993)'],5,1,20.0,0.0,0.0,
2746,3441,2.75,['Red Dawn (1984)'],14,9,64.28571428571429,96546967.0,209843135.0,tt1245526
2747,3442,2.5,['Band of the Hand (1986)'],2,1,50.0,0.0,0.0,
2748,3444,2.875,['Bloodsport (1988)'],4,3,75.0,23253887.0,23253887.0,tt0092675
2749,3445,2.8333333333333335,['Eyes of Laura Mars (1978)'],9,6,66.66666666666666,0.0,0.0,
2750,3446,3.0,['Funny Bones (1995)'],1,1,100.0,0.0,0.0,
2751,3447,5.0,"['Good Earth, The (1937)']",1,1,100.0,0.0,0.0,
2752,3448,3.660377358490566,"['Good Morning, Vietnam (1987)']",53,51,96.22641509433963,254090104.0,254090104.0,tt0093105
2753,3449,3.5,"['Good Mother, The (1988)']",2,2,100.0,25000178.0,33029713.0,tt1798709
2754,3450,3.2096774193548385,['Grumpy Old Men (1993)'],31,24,77.41935483870968,0.0,0.0,
2755,3451,3.6666666666666665,"[""Guess Who's Coming to Dinner (1967)""]",18,17,94.44444444444444,0.0,0.0,
2756,3452,3.0526315789473686,['Romeo Must Die (2000)'],19,13,68.42105263157895,75726795.0,123164396.0,tt0165929
2757,3453,3.0,['Here on Earth (2000)'],2,1,50.0,25000178.0,33029713.0,tt1798709
2758,3454,4.0,['Whatever It Takes (2000)'],1,1,100.0,0.0,0.0,
2759,3456,4.5,"['Color of Paradise, The (Rang-e khoda) (1999)']",4,4,100.0,0.0,0.0,
2760,3457,3.8333333333333335,['Waking the Dead (2000)'],6,6,100.0,0.0,0.0,
2761,3459,4.0,['Gothic (1986)'],2,2,100.0,23599429.0,39693164.0,tt0139239
2762,3460,3.0,['Hillbillys in a Haunted House (1967)'],1,1,100.0,0.0,0.0,
2763,3461,3.230769230769231,['Lord of the Flies (1963)'],13,10,76.92307692307693,0.0,0.0,
2764,3462,4.359375,['Modern Times (1936)'],32,31,96.875,0.0,0.0,
2765,3463,1.0,"[""Last Resort (National Lampoon's Last Resort) (1994)""]",1,0,0.0,0.0,0.0,
2766,3465,4.0,"[""That's Life! (1986)""]",1,1,100.0,0.0,0.0,
2767,3466,3.4,['Heart and Souls (1993)'],5,5,100.0,0.0,0.0,
2768,3467,3.8529411764705883,['Hud (1963)'],17,17,100.0,0.0,0.0,
2769,3468,4.108695652173913,"['Hustler, The (1961)']",23,22,95.65217391304348,0.0,0.0,
2770,3469,4.541666666666667,['Inherit the Wind (1960)'],12,12,100.0,25000178.0,33029713.0,tt1798709
2771,3470,4.375,['Dersu Uzala (1975)'],4,4,100.0,0.0,0.0,
2772,3471,3.903225806451613,['Close Encounters of the Third Kind (1977)'],62,60,96.7741935483871,637962288.0,1297830510.0,tt0075860
2773,3474,4.0,['Retroactive (1997)'],1,1,100.0,0.0,0.0,
2774,3475,4.125,"['Place in the Sun, A (1951)']",4,4,100.0,0.0,0.0,
2775,3476,3.9375,"[""Jacob's Ladder (1990)""]",24,22,91.66666666666666,0.0,0.0,
2776,3477,3.55,['Empire Records (1995)'],10,10,100.0,,30468201.0,tt1038988
2777,3478,3.3333333333333335,"['Bamba, La (1987)']",12,11,91.66666666666666,0.0,0.0,
2778,3479,3.4761904761904763,['Ladyhawke (1985)'],21,18,85.71428571428571,39837026.0,39837026.0,tt0089457
2779,3480,3.7142857142857144,['Lucas (1986)'],7,6,85.71428571428571,0.0,0.0,
2780,3481,3.960227272727273,['High Fidelity (2000)'],88,85,96.5909090909091,36903356.0,64779503.0,tt0146882
2781,3483,3.25,"['Road to El Dorado, The (2000)']",6,6,100.0,68731346.0,88886081.0,tt0138749
2782,3484,2.6363636363636362,"['Skulls, The (2000)']",11,8,72.72727272727273,0.0,0.0,
2783,3487,3.0,['El Dorado (1966)'],1,1,100.0,0.0,0.0,
2784,3489,3.116279069767442,['Hook (1991)'],43,29,67.44186046511628,204710301.0,514714575.0,tt0102057
2785,3490,3.0,['Horror Express (1972)'],2,1,50.0,0.0,0.0,
2786,3491,4.0,['My Chauffeur (1986)'],1,1,100.0,0.0,0.0,
2787,3492,4.0,"['Son of the Sheik, The (1926)']",1,1,100.0,0.0,0.0,
2788,3494,3.3461538461538463,['True Grit (1969)'],13,11,84.61538461538461,182927231.0,269490247.0,tt1403865
2789,3495,4.0,['Roadside Prophets (1992)'],1,1,100.0,0.0,0.0,
2790,3496,3.5,['Madame Sousatzka (1988)'],2,2,100.0,2472641.0,3071090.0,tt1185836
2791,3497,3.0,['Max Dugan Returns (1983)'],2,1,50.0,0.0,0.0,
2792,3498,3.923076923076923,['Midnight Express (1978)'],13,13,100.0,0.0,0.0,
2793,3499,3.8777777777777778,['Misery (1990)'],45,45,100.0,0.0,0.0,
2794,3500,3.0,['Mr. Saturday Night (1992)'],5,3,60.0,0.0,0.0,
2795,3501,3.875,"[""Murphy's Romance (1985)""]",8,7,87.5,0.0,0.0,
2796,3502,4.25,['My Life (1993)'],2,2,100.0,0.0,0.0,
2797,3503,3.6,['Solaris (Solyaris) (1972)'],10,7,70.0,19388882.0,19388882.0,tt0307479
2798,3504,4.092105263157895,['Network (1976)'],38,37,97.36842105263158,96934884.0,96934884.0,tt0074958
2799,3505,3.909090909090909,['No Way Out (1987)'],11,11,100.0,0.0,0.0,
2800,3506,3.625,['North Dallas Forty (1979)'],4,4,100.0,0.0,0.0,
2801,3507,3.8095238095238093,"['Odd Couple, The (1968)']",21,21,100.0,0.0,0.0,
2802,3508,4.0,"['Outlaw Josey Wales, The (1976)']",13,12,92.3076923076923,0.0,0.0,
2803,3509,3.3333333333333335,['Black and White (1999)'],3,3,100.0,7329780.0,7329780.0,tt0165643
2804,3510,3.5609756097560976,['Frequency (2000)'],41,37,90.2439024390244,0.0,0.0,
2805,3511,2.0,['Ready to Rumble (2000)'],4,2,50.0,0.0,0.0,
2806,3512,3.5526315789473686,['Return to Me (2000)'],19,16,84.21052631578947,44189098.0,44189098.0,tt0122459
2807,3513,3.2857142857142856,['Rules of Engagement (2000)'],7,5,71.42857142857143,0.0,0.0,
2808,3515,3.4,['Me Myself I (2000)'],5,4,80.0,0.0,0.0,
2809,3516,3.0625,"['Bell, Book and Candle (1958)']",8,7,87.5,0.0,0.0,
2810,3518,2.0,"['End of Violence, The (1997)']",1,0,0.0,0.0,0.0,
2811,3519,3.5,['Force 10 from Navarone (1978)'],6,5,83.33333333333334,0.0,0.0,
2812,3520,2.6666666666666665,['How to Stuff a Wild Bikini (1965)'],3,2,66.66666666666666,0.0,0.0,
2813,3521,3.909090909090909,['Mystery Train (1989)'],11,11,100.0,0.0,0.0,
2814,3522,2.0,['Sacco and Vanzetti (Sacco e Vanzetti) (1971)'],1,0,0.0,0.0,0.0,
2815,3524,3.8529411764705883,['Arthur (1981)'],17,17,100.0,0.0,0.0,
2816,3525,3.4,['Bachelor Party (1984)'],5,5,100.0,0.0,0.0,
2817,3526,3.5869565217391304,['Parenthood (1989)'],23,19,82.6086956521739,34690477.0,37784099.0,tt0294870
2818,3527,3.5660377358490565,['Predator (1987)'],53,48,90.56603773584906,122481612.0,201487544.0,tt0093773
2819,3528,2.6785714285714284,"['Prince of Tides, The (1991)']",14,7,50.0,0.0,0.0,
2820,3529,3.611111111111111,"['Postman Always Rings Twice, The (1981)']",9,8,88.88888888888889,0.0,0.0,
2821,3531,2.0,['All the Vermeers in New York (1990)'],1,0,0.0,0.0,0.0,
2822,3534,2.9375,['28 Days (2000)'],24,16,66.66666666666666,50105659.0,83966868.0,tt0191754
2823,3535,3.2450980392156863,['American Psycho (2000)'],51,40,78.43137254901961,20388715.0,38793859.0,tt0144084
2824,3536,3.5,['Keeping the Faith (2000)'],18,16,88.88888888888889,0.0,0.0,
2825,3537,2.8333333333333335,['Where the Money Is (2000)'],6,4,66.66666666666666,25000178.0,33029713.0,tt1798709
2826,3538,3.6666666666666665,['East is East (1999)'],9,8,88.88888888888889,0.0,0.0,
2827,3539,4.166666666666667,"['Filth and the Fury, The (2000)']",3,3,100.0,0.0,0.0,
2828,3540,3.0,['Passion of Mind (2000)'],2,1,50.0,0.0,0.0,
2829,3543,3.977272727272727,['Diner (1982)'],22,21,95.45454545454545,30390060.0,30390060.0,tt0083833
2830,3544,3.6666666666666665,['Shakes the Clown (1992)'],3,3,100.0,0.0,0.0,
2831,3545,3.75,['Cabaret (1972)'],22,18,81.81818181818183,0.0,0.0,
2832,3546,3.84375,['What Ever Happened to Baby Jane? (1962)'],16,14,87.5,0.0,0.0,
2833,3547,3.375,['Prick Up Your Ears (1987)'],4,3,75.0,0.0,0.0,
2834,3548,3.96875,['Auntie Mame (1958)'],16,15,93.75,0.0,0.0,
2835,3549,3.4166666666666665,['Guys and Dolls (1955)'],18,15,83.33333333333334,0.0,0.0,
2836,3550,3.6666666666666665,['The Hunger (1983)'],3,3,100.0,0.0,0.0,
2837,3551,3.911764705882353,['Marathon Man (1976)'],17,17,100.0,0.0,0.0,
2838,3552,3.425925925925926,['Caddyshack (1980)'],54,44,81.48148148148148,0.0,0.0,
2839,3553,4.0,['Gossip (2000)'],1,1,100.0,23599429.0,39693164.0,tt0139239
2840,3554,3.6666666666666665,['Love and Basketball (2000)'],3,3,100.0,37125324.0,37488584.0,tt0199725
2841,3555,2.8793103448275863,['U-571 (2000)'],29,18,62.06896551724138,0.0,0.0,
2842,3556,3.5833333333333335,"['Virgin Suicides, The (1999)']",30,27,90.0,0.0,0.0,
2843,3557,3.5,['Jennifer 8 (1992)'],6,6,100.0,0.0,0.0,
2844,3559,3.3333333333333335,['Limelight (1952)'],6,5,83.33333333333334,0.0,0.0,
2845,3560,4.0,['Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978)'],1,1,100.0,0.0,0.0,
2846,3563,1.5,"['Crow: Salvation, The (2000)']",2,0,0.0,0.0,0.0,
2847,3564,2.1363636363636362,"['Flintstones in Viva Rock Vegas, The (2000)']",11,4,36.36363636363637,0.0,0.0,
2848,3565,3.3636363636363638,['Where the Heart Is (2000)'],11,8,72.72727272727273,45689304.0,55282615.0,tt0198021
2849,3566,3.3181818181818183,"['Big Kahuna, The (2000)']",11,8,72.72727272727273,0.0,0.0,
2850,3567,2.0,['Bossa Nova (2000)'],1,0,0.0,0.0,0.0,
2851,3568,3.0,['Smiling Fish and Goat on Fire (1999)'],1,1,100.0,0.0,0.0,
2852,3569,3.357142857142857,"['Idiots, The (Idioterne) (1998)']",7,5,71.42857142857143,0.0,0.0,
2853,3571,2.7,['Time Code (2000)'],5,4,80.0,0.0,0.0,
2854,3572,1.5,['Carnosaur (1993)'],2,0,0.0,0.0,0.0,
2855,3573,2.25,['Carnosaur 2 (1995)'],2,1,50.0,0.0,0.0,
2856,3574,0.75,['Carnosaur 3: Primal Species (1996)'],2,0,0.0,91810008.0,173293953.0,tt0114508
2857,3575,5.0,['Defying Gravity (1997)'],1,1,100.0,271814796.0,708714796.0,tt1454468
2858,3576,4.0,"['Hidden, The (1987)']",2,2,100.0,0.0,0.0,
2859,3577,3.5,['Two Moon Junction (1988)'],4,3,75.0,5439692.0,11591350.0,tt1182345
2860,3578,3.9658385093167703,['Gladiator (2000)'],161,152,94.40993788819875,253918993.0,619204256.0,tt0172495
2861,3579,2.3333333333333335,['I Dreamed of Africa (2000)'],3,2,66.66666666666666,0.0,0.0,
2862,3580,5.0,['Up at the Villa (2000)'],1,1,100.0,0.0,0.0,
2863,3581,4.0,['Human Traffic (1999)'],6,6,100.0,0.0,0.0,
2864,3584,3.625,['Breathless (1983)'],4,4,100.0,0.0,0.0,
2865,3587,4.0,['Inferno (1980)'],1,1,100.0,0.0,0.0,
2866,3588,4.0,"['King of Marvin Gardens, The (1972)']",2,2,100.0,0.0,0.0,
2867,3590,2.8333333333333335,"['Lords of Flatbush, The (1974)']",3,2,66.66666666666666,0.0,0.0,
2868,3591,3.3055555555555554,['Mr. Mom (1983)'],18,15,83.33333333333334,0.0,0.0,
2869,3593,1.2105263157894737,['Battlefield Earth (2000)'],19,1,5.263157894736842,0.0,0.0,
2870,3594,3.75,['Center Stage (2000)'],12,11,91.66666666666666,23271276.0,23271276.0,tt0210616
